date,previous,open_price,first_trade,high,low,close,change,volume,value,frequency,index_individual,offer,offer_volume,bid,bid_volume,listed_shares,tradeble_shares,weight_for_index,foreign_sell,foreign_buy,delisting_date,non_regular_volume,non_regular_value,non_regular_frequency,name
2021-01-22T00:00:00,35375,35375,35400,35800,35375,35400,25,16165800,5.73435E+11,8826,20228.6,35400,62100,35375,338700,24408459900,24408459900,24408459900,7828100,13371100,,2545180,90583928116,16,BCA
2021-01-25T00:00:00,35400,36000,36000,36000,35000,35175,-225,15367300,5.42405E+11,10545,20100,35200,6300,35175,66600,24408459900,24408459900,24408459900,9580700,9214000,,3375663,1.19659E+11,43,BCA
2021-01-26T00:00:00,35175,34775,34775,35000,34100,34100,-1075,19731600,6.80646E+11,25213,19485.7,34200,10500,34100,1710900,24408459900,24408459900,24408459900,16884400,7529800,,187910,6636442900,18,BCA
2021-01-27T00:00:00,34100,34100,34100,34650,33525,33950,-150,19584000,6.6897E+11,18739,19400,34100,3000,33950,113700,24408459900,24408459900,24408459900,15089300,10597100,,156236,5399208175,16,BCA
2021-01-28T00:00:00,33950,33950,33975,34625,33950,34500,550,20925400,7.20278E+11,14093,19714.3,34525,49800,34500,90400,24408459900,24408459900,24408459900,12076100,15676400,,84803,2926674200,13,BCA
2021-01-29T00:00:00,34500,34500,34525,35000,33800,33800,-700,26552500,9.06522E+11,19447,19314.3,33800,129100,33775,28900,24408459900,24408459900,24408459900,20868700,17894000,,487956,16753207695,17,BCA
2021-02-01T00:00:00,33800,33800,33800,34600,32975,34100,300,22625800,7.69349E+11,20961,19485.7,34100,374000,34075,7200,24408459900,24408459900,24408459900,16550400,9899600,,981544,33632210126,51,BCA
2021-02-02T00:00:00,34100,34825,34800,34900,34000,34000,-100,17348200,5.99213E+11,14810,19428.6,34600,33700,34000,783500,24408459900,24408459900,24408459900,11393900,13788100,,6644300,2.27131E+11,14,BCA
2021-02-03T00:00:00,34000,35000,34825,35000,34125,34125,125,13458200,4.65904E+11,9111,19500,34375,133500,34125,3071800,24408459900,24408459900,24408459900,8044400,11119300,,1612166,55976668263,21,BCA
2021-02-04T00:00:00,34125,34600,34600,35000,34175,34275,150,16190100,5.57564E+11,11687,19585.7,34300,13400,34275,28000,24408459900,24408459900,24408459900,13683800,12518700,,714,24617104,13,BCA
2021-02-05T00:00:00,34275,34350,34375,34750,34275,34575,300,10320400,3.5592E+11,8146,19757.1,34600,7100,34575,8000,24408459900,24408459900,24408459900,6524900,9045000,,57701,1997532849,13,BCA
2021-02-08T00:00:00,34575,35250,35275,35275,34400,34600,25,9120800,3.17828E+11,8989,19771.4,34600,463800,34575,14100,24408459900,24408459900,24408459900,5689300,7269000,,306428,10594832843,12,BCA
2021-02-09T00:00:00,34600,35000,34850,35150,34775,34900,300,15114800,5.28615E+11,11747,19942.9,34900,1026800,34875,100,24408459900,24408459900,24408459900,8758700,12344400,,525987,18322961173,20,BCA
2021-02-10T00:00:00,34900,35250,35200,35250,34500,34600,-300,8996900,3.11564E+11,11909,19771.4,34625,900,34600,32800,24408459900,24408459900,24408459900,7724500,6358700,,10590,367409925,15,BCA
2021-02-11T00:00:00,34600,34925,34900,34925,34200,34400,-200,7385200,2.54682E+11,9178,19657.1,34400,599800,34375,29200,24408459900,24408459900,24408459900,4499700,3527800,,3243698,1.12236E+11,16,BCA
2021-02-15T00:00:00,34400,34150,34150,34450,33600,34000,-400,16784400,5.73815E+11,17934,19428.6,34150,400,34000,257800,24408459900,24408459900,24408459900,14499400,9425800,,1714121,58507809875,17,BCA
2021-02-16T00:00:00,34000,34400,34350,34725,34150,34700,700,9444200,3.25756E+11,8419,19828.6,34700,735500,34675,13500,24408459900,24408459900,24408459900,4459000,6835600,,2230997,76453717050,22,BCA
2021-02-17T00:00:00,34700,34450,34450,34800,34250,34500,-200,13202300,4.55135E+11,11532,19714.3,34500,969200,34450,2100,24408459900,24408459900,24408459900,10849000,11058800,,1527175,52770561925,12,BCA
2021-02-18T00:00:00,34500,34250,34250,34500,33675,33675,-825,18240800,6.19686E+11,18506,19242.9,33900,5300,33675,1038500,24408459900,24408459900,24408459900,11973600,7647400,,1131887,38783336681,31,BCA
2021-02-19T00:00:00,33675,33900,33900,34250,33800,34125,450,14097500,4.79228E+11,12254,19500,34125,721500,34100,3700,24408459900,24408459900,24408459900,11320900,11347000,,5498392,1.86975E+11,20,BCA
2021-02-22T00:00:00,34125,34500,34500,34700,33950,33950,-175,13782600,4.71158E+11,15786,19400,34025,700,33950,144600,24408459900,24408459900,24408459900,10172300,9148500,,7326753,2.49629E+11,11,BCA
2021-02-23T00:00:00,33950,34100,34100,34225,33875,34125,175,11672000,3.97279E+11,12109,19500,34150,1400,34125,338100,24408459900,24408459900,24408459900,9495000,9495800,,8268086,2.82186E+11,12,BCA
2021-02-24T00:00:00,34125,34125,34150,34175,33625,33625,-500,14373800,4.86252E+11,17605,19214.3,33700,100,33625,610800,24408459900,24408459900,24408459900,13030300,8592700,,12003643,4.95721E+11,22,BCA
2021-02-25T00:00:00,33625,33700,33725,33850,33400,33525,-100,15737600,5.28536E+11,20839,19157.1,33550,3400,33525,121500,24408459900,24408459900,24408459900,11772800,7902900,,4579,154695800,11,BCA
2021-02-26T00:00:00,33525,33525,33525,34050,33225,33550,25,34726300,1.16947E+12,17279,19171.4,33550,1137500,33525,79700,24408459900,24408459900,24408459900,28425300,30860100,,3485620,1.19433E+11,19,BCA
2021-03-01T00:00:00,33550,34150,34150,35225,34000,35225,1675,41107800,1.43305E+12,29524,20128.6,35250,120000,35225,307600,24408459900,24408459900,24408459900,16316200,35823600,,6140630,2.07729E+11,16,BCA
2021-03-02T00:00:00,35225,35600,35600,35800,35000,35075,-150,16289300,5.7394E+11,15952,20042.9,35100,2800,35075,464900,24408459900,24408459900,24408459900,11582000,13869900,,226467,7915096650,13,BCA
2021-03-03T00:00:00,35075,35325,35325,35425,35000,35000,-75,16894000,5.95214E+11,11425,20000,35250,200,35000,1877600,24408459900,24408459900,24408459900,12196100,15062000,,10147623,3.56627E+11,32,BCA
2021-03-04T00:00:00,35000,34525,34525,35000,33600,33600,-1400,24160500,8.25648E+11,19643,19200,33800,400,33600,3060800,24408459900,24408459900,24408459900,19803400,13435400,,6612125,2.30131E+11,29,BCA
2021-03-05T00:00:00,33600,33600,33625,34625,33600,34000,400,22374300,7.66671E+11,16843,19428.6,34000,24700,33975,23500,24408459900,24408459900,24408459900,15547000,18312800,,7261693,2.49609E+11,12,BCA
2021-03-08T00:00:00,34000,34750,34700,34750,33600,33600,-400,18176600,6.14656E+11,24584,19200,33625,1200,33600,256000,24408459900,24408459900,24408459900,15203100,6068300,,934,31751688,16,BCA
2021-03-09T00:00:00,33600,33500,33550,33575,33000,33025,-575,27116400,8.99494E+11,33797,18871.4,33125,15300,33025,965100,24408459900,24408459900,24408459900,22251100,7266700,,1680253,56613128300,24,BCA
2021-03-10T00:00:00,33025,33600,33550,33600,33100,33525,500,10060400,3.3665E+11,12503,19157.1,33525,64700,33500,6900,24408459900,24408459900,24408459900,4846700,6758500,,2793600,92385400841,16,BCA
2021-03-12T00:00:00,33525,34375,34350,34400,33575,33825,300,14865600,5.03459E+11,16338,19328.6,33850,16700,33825,110100,24408459900,24408459900,24408459900,9445100,9780400,,1058782,35497379360,21,BCA
2021-03-15T00:00:00,33825,34075,34075,34100,33325,33325,-500,11483200,3.84973E+11,15332,19042.9,33350,1500,33325,318600,24408459900,24408459900,24408459900,8770300,4982000,,27268,909747574,18,BCA
2021-03-16T00:00:00,33325,33550,33550,33550,33100,33125,-200,14151100,4.69406E+11,20759,18928.6,33150,7300,33125,180800,24408459900,24408459900,24408459900,10720500,4213200,,270483,9106927378,13,BCA
2021-03-17T00:00:00,33125,33250,33250,33325,33025,33050,-75,14294900,4.72918E+11,15674,18885.7,33075,13500,33050,372200,24408459900,24408459900,24408459900,9872900,6870500,,17000623,5.78021E+11,13,BCA
2021-03-18T00:00:00,33050,33100,33125,33600,33050,33525,475,14013500,4.66909E+11,14736,19157.1,33550,129800,33525,292400,24408459900,24408459900,24408459900,9623600,9416800,,747813,24739941688,13,BCA
2021-03-19T00:00:00,33525,33850,33775,33850,33125,33800,275,25170600,8.45103E+11,15789,19314.3,33800,888400,33350,300,24408459900,24408459900,24408459900,20926400,20627700,,5790392,1.94899E+11,18,BCA
2021-03-22T00:00:00,33800,33200,33300,33400,33050,33100,-700,13504700,4.47715E+11,16210,18914.3,33125,200,33100,302100,24408459900,24408459900,24408459900,11165100,5648300,,199160,6686321237,13,BCA
2021-03-23T00:00:00,33100,33600,33575,33600,32775,32825,-275,25552500,8.4433E+11,29676,18757.1,32850,6000,32825,1597600,24408459900,24408459900,24408459900,16981800,9619200,,62384,2066968400,14,BCA
2021-03-24T00:00:00,32825,32575,32550,32750,32100,32200,-625,30410000,9.82679E+11,29139,18400,32225,33700,32200,77000,24408459900,24408459900,24408459900,22888100,14338000,,2251780,73154478625,12,BCA
2021-03-25T00:00:00,32200,32000,32000,32200,31650,31850,-350,23820300,7.58616E+11,24569,18200,31875,100,31850,231000,24408459900,24408459900,24408459900,17376400,10730800,,1766976,57421168725,9,BCA
2021-03-26T00:00:00,31850,31850,31875,32225,31500,32075,225,26893500,8.60507E+11,18813,18328.6,32100,200,32075,42200,24408459900,24408459900,24408459900,21898300,16900600,,4065134,1.2937E+11,15,BCA
2021-03-29T00:00:00,32075,32050,32075,32575,31800,31800,-275,22674100,7.26772E+11,22114,18171.4,31825,12800,31800,32600,24408459900,24408459900,24408459900,17513700,13566600,,7464410,2.38069E+11,27,BCA
2021-03-30T00:00:00,31800,31850,31875,32275,31850,31975,175,16623100,5.31779E+11,15663,18271.4,32000,14000,31975,20700,24408459900,24408459900,24408459900,9833900,9976600,,3588850,1.14807E+11,8,BCA
2021-03-31T00:00:00,31975,31950,31950,31975,30725,31075,-900,44678100,1.3906E+12,37171,17757.1,31100,200,31075,583800,24408459900,24408459900,24408459900,32902700,18430500,,673169,21405923919,13,BCA
2021-04-01T00:00:00,31075,31075,31100,31350,30775,31125,50,22457200,6.98836E+11,21302,17785.7,31150,51100,31125,244400,24408459900,24408459900,24408459900,17294600,13931200,,4649144,1.44579E+11,14,BCA
2021-04-05T00:00:00,31125,31250,31275,31450,30775,30775,-350,14662300,4.5446E+11,16658,17585.7,30775,61900,30750,299800,24408459900,24408459900,24408459900,11377400,4981800,,6917199,2.1619E+11,18,BCA
2021-04-06T00:00:00,30775,30675,30750,30850,30400,30825,50,16043000,4.93935E+11,14280,17614.3,30825,115200,30800,270000,24408459900,24408459900,24408459900,13734500,7634300,,1400279,43181774700,6,BCA
2021-04-07T00:00:00,30825,30775,30825,31375,30675,31250,425,21581600,6.66452E+11,18441,17857.1,31250,189000,31225,1400,24408459900,24408459900,24408459900,18653500,11054000,,1668690,51843691100,22,BCA
2021-04-08T00:00:00,31250,31000,31000,31075,30625,30675,-575,24739500,7.61066E+11,21106,17528.6,30700,100,30675,293500,24408459900,24408459900,24408459900,21579800,8776200,,8851923,2.71905E+11,19,BCA
2021-04-09T00:00:00,30675,31575,31575,31600,30725,31000,325,23392200,7.26414E+11,18906,17714.3,31000,2200,30975,3000,24408459900,24408459900,24408459900,16429400,14246100,,12032030,3.71843E+11,25,BCA
2021-04-12T00:00:00,31000,31475,31250,31475,30300,30325,-675,22082300,6.74876E+11,24002,17328.6,30350,101200,30325,273700,24408459900,24408459900,24408459900,15829600,9761900,,5520896,1.71386E+11,11,BCA
2021-04-13T00:00:00,30325,30250,30225,30300,29900,30000,-325,23842300,7.15821E+11,24907,17142.9,30025,207300,30000,572500,24408459900,24408459900,24408459900,18002400,9375900,,6457600,1.97227E+11,13,BCA
2021-04-14T00:00:00,30000,30525,30500,31525,30300,31525,1525,27103900,8.42801E+11,21824,18014.3,31525,238100,31500,297600,24408459900,24408459900,24408459900,10427800,20380900,,293771,9134467450,6,BCA
2021-04-15T00:00:00,31525,31525,31525,31550,30900,31400,-125,20537300,6.41908E+11,16542,17942.9,31425,61700,31400,242100,24408459900,24408459900,24408459900,13579900,14956900,,9493711,2.94759E+11,17,BCA
2021-04-16T00:00:00,31400,31850,31800,31850,31075,31375,-25,15858700,4.97646E+11,12448,17928.6,31400,93400,31375,547300,24408459900,24408459900,24408459900,11503100,12295600,,794527,24560585765,17,BCA
2021-04-19T00:00:00,31375,31375,31350,31400,31150,31350,-25,9419000,2.94919E+11,7809,17914.3,31350,23900,31325,7000,24408459900,24408459900,24408459900,6770800,7594100,,1679731,52691796775,9,BCA
2021-04-20T00:00:00,31350,31000,31000,31250,30925,31175,-175,14544200,4.51723E+11,10707,17814.3,31175,23400,31150,900,24408459900,24408459900,24408459900,11912900,11768100,,660061,20664526331,8,BCA
2021-04-21T00:00:00,31175,31000,31025,31125,30825,30825,-350,13679400,4.23639E+11,9684,17614.3,30925,1000,30825,274400,24408459900,24408459900,24408459900,12094500,9505000,,48264,1496069300,13,BCA
2021-04-22T00:00:00,30825,31000,30950,31375,30900,31075,250,12751600,3.95819E+11,12255,17757.1,31100,6800,31075,245500,24408459900,24408459900,24408459900,8544800,9598600,,5891,182637375,6,BCA
2021-04-23T00:00:00,31075,31400,31400,31975,31125,31950,875,21699700,6.86618E+11,18967,18257.1,31950,231700,31925,13500,24408459900,24408459900,24408459900,10440200,15924000,,12062,374561725,8,BCA
2021-04-26T00:00:00,31950,31975,31975,32000,31400,31425,-525,21748400,6.88312E+11,14391,17957.1,31475,4000,31425,101400,24408459900,24408459900,24408459900,15588100,16780800,,2334514,73403635711,178,BCA
2021-04-27T00:00:00,31425,31850,31800,32175,31775,32025,600,26530000,8.5053E+11,17676,18300,32050,49300,32025,435000,24408459900,24408459900,24408459900,15447600,20941700,,1675802,53419322775,590,BCA
2021-04-28T00:00:00,32025,32000,32000,32025,31575,31600,-425,17532000,5.5634E+11,11984,18057.1,31625,2000,31600,1501900,24408459900,24408459900,24408459900,14251200,14388700,,425114,13606949500,163,BCA
2021-04-29T00:00:00,31600,32300,32100,32300,31800,32050,450,11471000,3.6734E+11,8782,18314.3,32075,40300,32050,12000,24408459900,24408459900,24408459900,7778200,9212800,,1058762,33789850550,175,BCA
2021-04-30T00:00:00,32050,32250,32225,32250,31900,32025,-25,13165900,4.22154E+11,8600,18300,32050,11300,32025,1149800,24408459900,24408459900,24408459900,9619600,11663200,,2247828,71981655000,137,BCA
2021-05-03T00:00:00,32025,32400,32150,32400,31725,31950,-75,8413100,2.68783E+11,9480,18257.1,31950,10400,31925,1100,24408459900,24408459900,24408459900,5857600,5893900,,2049117,65490812637,116,BCA
2021-05-04T00:00:00,31950,31750,31750,32150,31700,32000,50,10024700,3.19649E+11,8498,18285.7,32000,213600,31975,19000,24408459900,24408459900,24408459900,6584100,7917200,,6698273,2.13777E+11,124,BCA
2021-05-05T00:00:00,32000,32100,32100,32150,32000,32125,125,10337000,3.31508E+11,6504,18357.1,32125,720700,32100,3200,24408459900,24408459900,24408459900,6483600,8670900,,2505636,80354359600,108,BCA
2021-05-06T00:00:00,32125,32000,32025,32250,32000,32125,0,7623100,2.44563E+11,5975,18357.1,32125,759500,32100,400,24408459900,24408459900,24408459900,4589000,6704900,,3739323,1.19955E+11,123,BCA
2021-05-07T00:00:00,32125,32300,32250,32300,31925,32000,-125,9772800,3.13336E+11,9412,18285.7,32025,209500,32000,209500,24408459900,24408459900,24408459900,6413100,8003100,,182658,5854940825,86,BCA
2021-05-10T00:00:00,32000,32000,32000,32100,31975,32100,100,13636100,4.36712E+11,7544,18342.9,32100,729100,32075,100,24408459900,24408459900,24408459900,9876800,12723300,,1091883,34936202450,56,BCA
2021-05-11T00:00:00,32100,32000,32000,32400,31525,32400,300,14136000,4.50294E+11,11963,18514.3,32400,1104400,32300,15000,24408459900,24408459900,24408459900,6512500,10502300,,1680480,53706470975,59,BCA
2021-05-17T00:00:00,32400,32500,32475,32500,31875,32500,100,25811700,8.3361E+11,21100,18571.4,32500,649000,32400,2700,24408459900,24408459900,24408459900,13657800,23377100,,6184632,1.99425E+11,86,BCA
2021-05-18T00:00:00,32500,32000,32050,32275,31825,31950,-550,14712600,4.70424E+11,11913,18257.1,31975,100,31950,16800,24408459900,24408459900,24408459900,11069600,8359500,,5581135,1.79994E+11,51,BCA
2021-05-19T00:00:00,31950,31900,31900,32000,31675,31725,-225,12982500,4.12719E+11,9519,18128.6,31725,85300,31700,18400,24408459900,24408459900,24408459900,8028600,7823200,,552491,17664666500,29,BCA
2021-05-20T00:00:00,31725,31950,31750,32175,31750,31900,175,12990000,4.15605E+11,10298,18228.6,31900,250400,31875,300,24408459900,24408459900,24408459900,4216000,10162600,,2631129,83924199947,73,BCA
2021-05-21T00:00:00,31900,32250,32250,32250,31300,31800,-100,18524000,5.87253E+11,15287,18171.4,31800,1104400,31775,100,24408459900,24408459900,24408459900,10686300,8016300,,2315,73886660,45,BCA
2021-05-22T00:00:00,31800,31950,31950,33000,31900,33000,1200,369300,11925300000,51,18857.1,0,0,0,0,24408459900,24408459900,24408459900,200,8900,,1697,54104500,4,BCA
2021-05-24T00:00:00,31800,31775,31800,31900,31450,31625,-175,11842000,3.75838E+11,9294,18071.4,31650,4900,31625,35000,24408459900,24408459900,24408459900,7662600,9523800,,426068,13497988550,65,BCA
2021-05-25T00:00:00,31625,31500,31525,32200,31500,31775,150,17494000,5.56566E+11,11215,18157.1,31775,911000,31750,7300,24408459900,24408459900,24408459900,10926000,11867600,,541975,17237930484,89,BCA
2021-05-27T00:00:00,31775,32200,32025,32400,31350,31350,-425,107594300,3.39318E+12,19981,17914.3,31375,321100,31350,2513100,24408459900,24408459900,24408459900,96048700,100286500,,11808439,3.70541E+11,91,BCA
2021-05-28T00:00:00,31350,31650,31700,31850,31650,31700,350,20421700,6.47714E+11,8715,18114.3,31700,443000,31675,12200,24408459900,24408459900,24408459900,13707500,11072400,,3318081,1.05372E+11,48,BCA
2021-05-31T00:00:00,31700,31800,31750,31950,31625,31875,175,20288400,6.46061E+11,9494,18214.3,31875,480000,31850,39800,24408459900,24408459900,24408459900,11146100,12018300,,1764574,56167436079,43,BCA
2021-06-02T00:00:00,31875,32500,32350,32575,32100,32325,450,28346500,9.17582E+11,17183,18471.4,32325,8300,32300,1300,24408459900,24408459900,24408459900,14671600,21679200,,4626405,1.50191E+11,108,BCA
2021-06-03T00:00:00,32325,32475,32400,33000,32150,33000,675,26762100,8.73472E+11,14488,18857.1,33000,444400,32975,7900,24408459900,24408459900,24408459900,10156200,23233700,,32195,1041377575,126,BCA
2021-06-04T00:00:00,33000,33100,33050,33100,32500,32900,-100,12421700,4.072E+11,12060,18800,32900,427800,32850,400,24408459900,24408459900,24408459900,6632300,8393600,,681741,22207880250,83,BCA
2021-06-07T00:00:00,32900,32800,32800,32850,32150,32650,-250,12515200,4.07116E+11,10022,18657.1,32650,69200,32300,11800,24408459900,24408459900,24408459900,7083100,7473000,,521489,17071950175,45,BCA
2021-06-08T00:00:00,32650,32875,32825,32875,32150,32150,-500,12869600,4.16736E+11,8163,18371.4,32175,1700,32150,400,24408459900,24408459900,24408459900,7357500,7997800,,16516,533063575,19,BCA
2021-06-09T00:00:00,32150,31800,31900,32675,31800,32650,500,15439600,5.01736E+11,9381,18657.1,32675,67700,32650,138800,24408459900,24408459900,24408459900,4881000,14174700,,504059,16234772750,50,BCA
2021-06-10T00:00:00,32650,32775,32775,33100,32450,33100,450,14652500,4.81827E+11,11706,18914.3,33100,842100,33025,100,24408459900,24408459900,24408459900,4645400,13446100,,426595,14029662850,71,BCA
2021-06-11T00:00:00,33100,32850,32850,32900,32300,32350,-750,14556100,4.72963E+11,14612,18485.7,32375,2800,32350,56400,24408459900,24408459900,24408459900,8123700,7015600,,4102419,1.33175E+11,50,BCA
